problem_hash,model_name,shot_strategy,planning,procedural,score_creative_alignment,score_instructional_precision,score_emergence,score_structural_coherence,score_programmatic_validation,score_tree_edit_distance,score_jaccard_similarity,param_nesting_complexity,param_component_complexity,description_style,description_detail
c658e96e1c8a93bc2e06a08c36e1c40a0d5193da15025deeb68403cedfbb21af,gemini-2.5-flash,oneshot,1,0,3,2,3,4,Passed,,,,,technical,detailed
c11d5d81acc50562d0afd34a04c5915fbcad45444bd5832fac449b7a031d04e3,gemini-2.5-flash,oneshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
2fd5d923895051641160ec80b0e9d060c4236a812639611cb603a950c71517ef,gemini-2.5-flash,oneshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
0911780c0133cc740439c9df73a25654d7781ac3cd6d14cb5bea3c9b454459d9,gemini-2.5-flash,oneshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
7fd035250187f4d1f948f38c672a516555e8e0dc3298421b3d0cf87ae0ffa66c,gemini-2.5-flash,oneshot,1,0,3,2,1,4,Passed,,,,,technical,detailed
5a66d1326d29a947048769a7a0ebd5b43be3d2384d2e1ff177234c8846ab1f3a,gemini-2.5-flash,oneshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
cfa0a3d9f4db62cc918931912a68e7886cc22d1c90da6a3a50f5cc9bf4e0795e,gemini-2.5-flash,oneshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
0c701d781b696e60b541dc6dcfe14c4dda54f340941e02dbd7143eaa4761ded2,gemini-2.5-flash,oneshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
92eb092ae393de07de6ef4a14399c27cd56e56729b73ec75b837e252f799e652,gemini-2.5-flash,oneshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
bc8e56487f7502de20e30a3e2d6eec7db0d7e9f69d65507d488a545b8b78e9b0,gemini-2.5-flash,oneshot,1,0,3,2,1,5,Passed,,,,,technical,detailed
af34821c5faa1d15d9af23fea667f1072a456690d8279c2539425637d2e7c0f5,gemini-2.5-flash,oneshot,1,0,4,4,3,5,Passed,,,,,technical,detailed
817d0cc0f77e94467dbe2591923aa3121282c1e8129e88102cf093c17edf274a,gemini-2.5-flash,oneshot,1,0,3,2,1,4,Passed,,,,,technical,detailed
a90376bd581dfbb2dd7d602b3bb5eafe059a0006f405b4828b9180abeac8b444,gemini-2.5-flash,oneshot,1,0,3,2,2,4,Passed,,,,,technical,detailed
2f160a081015e95324a93c186109ca216c0100f4811fec41b999a75a34f3df19,gemini-2.5-flash,oneshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
b6f0cdec2d7012cad614b20c2f73cacbbd54c65ab647c7c78e1a5645d8f0536e,gemini-2.5-flash,oneshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
e1d557cf94e57ed6d18251f6d3b8b4a09e65bf0cffe0c576d775865ca2d1f48c,gemini-2.5-flash,oneshot,1,0,2,2,1,5,Passed,,,,,technical,detailed
e3c76852a4cb3c0dd61511bffeba0b1a753f96ca2821e39216463279e76d1378,gemini-2.5-flash,oneshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
48ad4945789b518d4d8584a01c5d099a8d5729f6cf47a36a4ae9c6f12dd3d22c,gemini-2.5-flash,oneshot,1,0,2,2,1,5,Passed,,,,,technical,detailed
52159241761263280c67630498bbfac39c7f593994c889449338001dbd176b21,gemini-2.5-flash,oneshot,1,0,2,2,2,4,Passed,,,,,technical,detailed
d7b75d7981aeadaa5039563cd61e4b7839f99c42d33a451d506757469fb356e5,gemini-2.5-flash,oneshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
20aa98187d925c4faa5cae18f50324bddbc9cba80da390d04ffffbf6c7dd1feb,gemini-2.5-flash,oneshot,1,0,3,2,3,3,Passed,,,,,technical,detailed
1ed6e46b1c976fd078af78bda9770f449eb14a7ab06c4171f0dca9e47e172631,gemini-2.5-flash,oneshot,1,0,3,2,4,4,Passed,,,,,technical,detailed
4d89f686656e84769508b3ec1dfb744a1e4155f969d0a0e266246e672cec370c,gemini-2.5-flash,oneshot,1,0,3,2,2,5,Passed,,,,,technical,detailed
393d1e0b07eec876de0f7946df261f85c190e130976972e67a2dc708ffd822dc,gemini-2.5-flash,oneshot,1,0,3,3,2,5,Passed,,,,,technical,detailed
7a7bb4d19ccaf0f26b5e816f22a547ba38ef0b1826dd15a36242a4f8b3f28e8b,gemini-2.5-flash,zeroshot,0,0,3,2,3,4,Passed,,,,,technical,detailed
b82f18a0d3d439482c0d767c660c4d93735ca81648ae46addc8f58d36ffbef79,gemini-2.5-flash,zeroshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
b7b70d14e802a00de765c350fac905603d57482cff725b4ed8ba86668c894f97,gemini-2.5-flash,zeroshot,0,0,4,4,4,5,Passed,,,,,technical,detailed
5b759614dfa5c67aa3a547a03b5143ee837dd8cf6839349cf4da48c5770ed7f6,gemini-2.5-flash,zeroshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
12919ce1ab7a8337bc31cd994df9e2da9c841ceb8fabb171c86ac43fafd123f9,gemini-2.5-flash,zeroshot,0,0,3,3,3,4,Passed,,,,,technical,detailed
49578e41df613a8f9c1a0097111337c83cf7b063aff627695d8b1993913dfd6e,gemini-2.5-flash,zeroshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
c658e96e1c8a93bc2e06a08c36e1c40a0d5193da15025deeb68403cedfbb21af,gemini-2.5-flash,zeroshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
c11d5d81acc50562d0afd34a04c5915fbcad45444bd5832fac449b7a031d04e3,gemini-2.5-flash,zeroshot,0,0,3,3,3,4,Passed,,,,,technical,detailed
2fd5d923895051641160ec80b0e9d060c4236a812639611cb603a950c71517ef,gemini-2.5-flash,zeroshot,0,0,4,4,3,5,Passed,,,,,technical,detailed
0911780c0133cc740439c9df73a25654d7781ac3cd6d14cb5bea3c9b454459d9,gemini-2.5-flash,zeroshot,0,0,4,3,4,4,Passed,,,,,technical,detailed
7fd035250187f4d1f948f38c672a516555e8e0dc3298421b3d0cf87ae0ffa66c,gemini-2.5-flash,zeroshot,0,0,3,3,4,3,Passed,,,,,technical,detailed
5a66d1326d29a947048769a7a0ebd5b43be3d2384d2e1ff177234c8846ab1f3a,gemini-2.5-flash,zeroshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
cfa0a3d9f4db62cc918931912a68e7886cc22d1c90da6a3a50f5cc9bf4e0795e,gemini-2.5-flash,zeroshot,0,0,3,2,3,4,Passed,,,,,technical,detailed
0c701d781b696e60b541dc6dcfe14c4dda54f340941e02dbd7143eaa4761ded2,gemini-2.5-flash,zeroshot,0,0,3,2,1,5,Passed,,,,,technical,detailed
92eb092ae393de07de6ef4a14399c27cd56e56729b73ec75b837e252f799e652,gemini-2.5-flash,zeroshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
bc8e56487f7502de20e30a3e2d6eec7db0d7e9f69d65507d488a545b8b78e9b0,gemini-2.5-flash,zeroshot,0,0,3,2,1,5,Passed,,,,,technical,detailed
af34821c5faa1d15d9af23fea667f1072a456690d8279c2539425637d2e7c0f5,gemini-2.5-flash,zeroshot,0,0,4,4,3,3,Passed,,,,,technical,detailed
817d0cc0f77e94467dbe2591923aa3121282c1e8129e88102cf093c17edf274a,gemini-2.5-flash,zeroshot,0,0,3,3,2,5,Passed,,,,,technical,detailed
a90376bd581dfbb2dd7d602b3bb5eafe059a0006f405b4828b9180abeac8b444,gemini-2.5-flash,zeroshot,0,0,1,1,1,1,Failed,,,,,technical,detailed
2f160a081015e95324a93c186109ca216c0100f4811fec41b999a75a34f3df19,gemini-2.5-flash,zeroshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
b6f0cdec2d7012cad614b20c2f73cacbbd54c65ab647c7c78e1a5645d8f0536e,gemini-2.5-flash,zeroshot,0,0,2,2,3,5,Passed,,,,,technical,detailed
e1d557cf94e57ed6d18251f6d3b8b4a09e65bf0cffe0c576d775865ca2d1f48c,gemini-2.5-flash,zeroshot,0,0,3,2,1,5,Passed,,,,,technical,detailed
e3c76852a4cb3c0dd61511bffeba0b1a753f96ca2821e39216463279e76d1378,gemini-2.5-flash,zeroshot,0,0,4,3,3,5,Passed,,,,,technical,detailed
48ad4945789b518d4d8584a01c5d099a8d5729f6cf47a36a4ae9c6f12dd3d22c,gemini-2.5-flash,zeroshot,0,0,2,2,1,5,Passed,,,,,technical,detailed
52159241761263280c67630498bbfac39c7f593994c889449338001dbd176b21,gemini-2.5-flash,zeroshot,0,0,2,2,2,4,Passed,,,,,technical,detailed
d7b75d7981aeadaa5039563cd61e4b7839f99c42d33a451d506757469fb356e5,gemini-2.5-flash,zeroshot,0,0,4,3,3,5,Passed,,,,,technical,detailed
20aa98187d925c4faa5cae18f50324bddbc9cba80da390d04ffffbf6c7dd1feb,gemini-2.5-flash,zeroshot,0,0,3,2,3,4,Passed,,,,,technical,detailed
1ed6e46b1c976fd078af78bda9770f449eb14a7ab06c4171f0dca9e47e172631,gemini-2.5-flash,zeroshot,0,0,4,3,3,5,Passed,,,,,technical,detailed
4d89f686656e84769508b3ec1dfb744a1e4155f969d0a0e266246e672cec370c,gemini-2.5-flash,zeroshot,0,0,3,2,1,5,Passed,,,,,technical,detailed
393d1e0b07eec876de0f7946df261f85c190e130976972e67a2dc708ffd822dc,gemini-2.5-flash,zeroshot,0,0,3,2,2,5,Passed,,,,,technical,detailed
7a7bb4d19ccaf0f26b5e816f22a547ba38ef0b1826dd15a36242a4f8b3f28e8b,gemini-2.5-flash,zeroshot,1,0,3,2,2,4,Passed,,,,,technical,detailed
b82f18a0d3d439482c0d767c660c4d93735ca81648ae46addc8f58d36ffbef79,gemini-2.5-flash,zeroshot,1,0,3,3,2,5,Passed,,,,,technical,detailed
b7b70d14e802a00de765c350fac905603d57482cff725b4ed8ba86668c894f97,gemini-2.5-flash,zeroshot,1,0,3,2,3,4,Passed,,,,,technical,detailed
5b759614dfa5c67aa3a547a03b5143ee837dd8cf6839349cf4da48c5770ed7f6,gemini-2.5-flash,zeroshot,1,0,4,4,3,5,Passed,,,,,technical,detailed
12919ce1ab7a8337bc31cd994df9e2da9c841ceb8fabb171c86ac43fafd123f9,gemini-2.5-flash,zeroshot,1,0,4,3,3,4,Passed,,,,,technical,detailed
49578e41df613a8f9c1a0097111337c83cf7b063aff627695d8b1993913dfd6e,gemini-2.5-flash,zeroshot,1,0,3,3,3,3,Passed,,,,,technical,detailed
c658e96e1c8a93bc2e06a08c36e1c40a0d5193da15025deeb68403cedfbb21af,gemini-2.5-flash,zeroshot,1,0,2,2,2,4,Passed,,,,,technical,detailed
c11d5d81acc50562d0afd34a04c5915fbcad45444bd5832fac449b7a031d04e3,gemini-2.5-flash,zeroshot,1,0,4,3,3,4,Passed,,,,,technical,detailed
2fd5d923895051641160ec80b0e9d060c4236a812639611cb603a950c71517ef,gemini-2.5-flash,zeroshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
0911780c0133cc740439c9df73a25654d7781ac3cd6d14cb5bea3c9b454459d9,gemini-2.5-flash,zeroshot,1,0,4,4,3,5,Passed,,,,,technical,detailed
7fd035250187f4d1f948f38c672a516555e8e0dc3298421b3d0cf87ae0ffa66c,gemini-2.5-flash,zeroshot,1,0,3,3,2,4,Passed,,,,,technical,detailed
5a66d1326d29a947048769a7a0ebd5b43be3d2384d2e1ff177234c8846ab1f3a,gemini-2.5-flash,zeroshot,1,0,4,3,3,5,Passed,,,,,technical,detailed
cfa0a3d9f4db62cc918931912a68e7886cc22d1c90da6a3a50f5cc9bf4e0795e,gemini-2.5-flash,zeroshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
0c701d781b696e60b541dc6dcfe14c4dda54f340941e02dbd7143eaa4761ded2,gemini-2.5-flash,zeroshot,1,0,3,3,1,5,Passed,,,,,technical,detailed
92eb092ae393de07de6ef4a14399c27cd56e56729b73ec75b837e252f799e652,gemini-2.5-flash,zeroshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
bc8e56487f7502de20e30a3e2d6eec7db0d7e9f69d65507d488a545b8b78e9b0,gemini-2.5-flash,zeroshot,1,0,3,2,1,5,Passed,,,,,technical,detailed
af34821c5faa1d15d9af23fea667f1072a456690d8279c2539425637d2e7c0f5,gemini-2.5-flash,zeroshot,1,0,4,4,3,4,Passed,,,,,technical,detailed
817d0cc0f77e94467dbe2591923aa3121282c1e8129e88102cf093c17edf274a,gemini-2.5-flash,zeroshot,1,0,3,2,3,5,Passed,,,,,technical,detailed
a90376bd581dfbb2dd7d602b3bb5eafe059a0006f405b4828b9180abeac8b444,gemini-2.5-flash,zeroshot,1,0,2,2,1,4,Passed,,,,,technical,detailed
2f160a081015e95324a93c186109ca216c0100f4811fec41b999a75a34f3df19,gemini-2.5-flash,zeroshot,1,0,4,3,4,5,Passed,,,,,technical,detailed
b6f0cdec2d7012cad614b20c2f73cacbbd54c65ab647c7c78e1a5645d8f0536e,gemini-2.5-flash,zeroshot,1,0,3,3,4,4,Passed,,,,,technical,detailed
e1d557cf94e57ed6d18251f6d3b8b4a09e65bf0cffe0c576d775865ca2d1f48c,gemini-2.5-flash,zeroshot,1,0,3,2,2,4,Passed,,,,,technical,detailed
e3c76852a4cb3c0dd61511bffeba0b1a753f96ca2821e39216463279e76d1378,gemini-2.5-flash,zeroshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
48ad4945789b518d4d8584a01c5d099a8d5729f6cf47a36a4ae9c6f12dd3d22c,gemini-2.5-flash,zeroshot,1,0,3,3,2,4,Passed,,,,,technical,detailed
52159241761263280c67630498bbfac39c7f593994c889449338001dbd176b21,gemini-2.5-flash,zeroshot,1,0,2,2,1,5,Passed,,,,,technical,detailed
d7b75d7981aeadaa5039563cd61e4b7839f99c42d33a451d506757469fb356e5,gemini-2.5-flash,zeroshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
20aa98187d925c4faa5cae18f50324bddbc9cba80da390d04ffffbf6c7dd1feb,gemini-2.5-flash,zeroshot,1,0,4,3,3,5,Passed,,,,,technical,detailed
1ed6e46b1c976fd078af78bda9770f449eb14a7ab06c4171f0dca9e47e172631,gemini-2.5-flash,zeroshot,1,0,3,2,3,4,Passed,,,,,technical,detailed
4d89f686656e84769508b3ec1dfb744a1e4155f969d0a0e266246e672cec370c,gemini-2.5-flash,zeroshot,1,0,3,2,1,5,Passed,,,,,technical,detailed
393d1e0b07eec876de0f7946df261f85c190e130976972e67a2dc708ffd822dc,gemini-2.5-flash,zeroshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
7a7bb4d19ccaf0f26b5e816f22a547ba38ef0b1826dd15a36242a4f8b3f28e8b,gpt-4.1-mini,fewshot,0,0,3,2,3,4,Passed,,,,,technical,detailed
b82f18a0d3d439482c0d767c660c4d93735ca81648ae46addc8f58d36ffbef79,gpt-4.1-mini,fewshot,0,0,3,2,3,4,Passed,,,,,technical,detailed
b7b70d14e802a00de765c350fac905603d57482cff725b4ed8ba86668c894f97,gpt-4.1-mini,fewshot,0,0,3,2,3,4,Passed,,,,,technical,detailed
5b759614dfa5c67aa3a547a03b5143ee837dd8cf6839349cf4da48c5770ed7f6,gpt-4.1-mini,fewshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
12919ce1ab7a8337bc31cd994df9e2da9c841ceb8fabb171c86ac43fafd123f9,gpt-4.1-mini,fewshot,0,0,4,3,3,4,Passed,,,,,technical,detailed
49578e41df613a8f9c1a0097111337c83cf7b063aff627695d8b1993913dfd6e,gpt-4.1-mini,fewshot,0,0,4,4,3,5,Passed,,,,,technical,detailed
c658e96e1c8a93bc2e06a08c36e1c40a0d5193da15025deeb68403cedfbb21af,gpt-4.1-mini,fewshot,0,0,2,2,2,3,Passed,,,,,technical,detailed
c11d5d81acc50562d0afd34a04c5915fbcad45444bd5832fac449b7a031d04e3,gpt-4.1-mini,fewshot,0,0,4,4,3,5,Passed,,,,,technical,detailed
2fd5d923895051641160ec80b0e9d060c4236a812639611cb603a950c71517ef,gpt-4.1-mini,fewshot,0,0,4,3,3,3,Passed,,,,,technical,detailed
0911780c0133cc740439c9df73a25654d7781ac3cd6d14cb5bea3c9b454459d9,gpt-4.1-mini,fewshot,0,0,4,3,3,4,Passed,,,,,technical,detailed
7fd035250187f4d1f948f38c672a516555e8e0dc3298421b3d0cf87ae0ffa66c,gpt-4.1-mini,fewshot,0,0,3,2,3,4,Passed,,,,,technical,detailed
5a66d1326d29a947048769a7a0ebd5b43be3d2384d2e1ff177234c8846ab1f3a,gpt-4.1-mini,fewshot,0,0,4,4,3,5,Passed,,,,,technical,detailed
cfa0a3d9f4db62cc918931912a68e7886cc22d1c90da6a3a50f5cc9bf4e0795e,gpt-4.1-mini,fewshot,0,0,3,2,2,5,Passed,,,,,technical,detailed
0c701d781b696e60b541dc6dcfe14c4dda54f340941e02dbd7143eaa4761ded2,gpt-4.1-mini,fewshot,0,0,3,2,3,5,Passed,,,,,technical,detailed
92eb092ae393de07de6ef4a14399c27cd56e56729b73ec75b837e252f799e652,gpt-4.1-mini,fewshot,0,0,3,3,3,4,Passed,,,,,technical,detailed
bc8e56487f7502de20e30a3e2d6eec7db0d7e9f69d65507d488a545b8b78e9b0,gpt-4.1-mini,fewshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
af34821c5faa1d15d9af23fea667f1072a456690d8279c2539425637d2e7c0f5,gpt-4.1-mini,fewshot,0,0,4,4,3,5,Passed,,,,,technical,detailed
817d0cc0f77e94467dbe2591923aa3121282c1e8129e88102cf093c17edf274a,gpt-4.1-mini,fewshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
a90376bd581dfbb2dd7d602b3bb5eafe059a0006f405b4828b9180abeac8b444,gpt-4.1-mini,fewshot,0,0,2,2,2,4,Passed,,,,,technical,detailed
2f160a081015e95324a93c186109ca216c0100f4811fec41b999a75a34f3df19,gpt-4.1-mini,fewshot,0,0,3,3,4,3,Passed,,,,,technical,detailed
b6f0cdec2d7012cad614b20c2f73cacbbd54c65ab647c7c78e1a5645d8f0536e,gpt-4.1-mini,fewshot,0,0,3,2,2,5,Passed,,,,,technical,detailed
e1d557cf94e57ed6d18251f6d3b8b4a09e65bf0cffe0c576d775865ca2d1f48c,gpt-4.1-mini,fewshot,0,0,4,3,3,4,Passed,,,,,technical,detailed
e3c76852a4cb3c0dd61511bffeba0b1a753f96ca2821e39216463279e76d1378,gpt-4.1-mini,fewshot,0,0,3,3,2,5,Passed,,,,,technical,detailed
48ad4945789b518d4d8584a01c5d099a8d5729f6cf47a36a4ae9c6f12dd3d22c,gpt-4.1-mini,fewshot,0,0,2,1,1,3,Passed,,,,,technical,detailed
52159241761263280c67630498bbfac39c7f593994c889449338001dbd176b21,gpt-4.1-mini,fewshot,0,0,2,2,1,4,Passed,,,,,technical,detailed
d7b75d7981aeadaa5039563cd61e4b7839f99c42d33a451d506757469fb356e5,gpt-4.1-mini,fewshot,0,0,3,3,3,3,Passed,,,,,technical,detailed
20aa98187d925c4faa5cae18f50324bddbc9cba80da390d04ffffbf6c7dd1feb,gpt-4.1-mini,fewshot,0,0,3,2,4,4,Passed,,,,,technical,detailed
1ed6e46b1c976fd078af78bda9770f449eb14a7ab06c4171f0dca9e47e172631,gpt-4.1-mini,fewshot,0,0,3,2,2,4,Passed,,,,,technical,detailed
4d89f686656e84769508b3ec1dfb744a1e4155f969d0a0e266246e672cec370c,gpt-4.1-mini,fewshot,0,0,3,2,1,5,Passed,,,,,technical,detailed
393d1e0b07eec876de0f7946df261f85c190e130976972e67a2dc708ffd822dc,gpt-4.1-mini,fewshot,0,0,3,2,1,5,Passed,,,,,technical,detailed
7a7bb4d19ccaf0f26b5e816f22a547ba38ef0b1826dd15a36242a4f8b3f28e8b,gpt-4.1-mini,fewshot,1,0,2,2,1,5,Passed,,,,,technical,detailed
b82f18a0d3d439482c0d767c660c4d93735ca81648ae46addc8f58d36ffbef79,gpt-4.1-mini,fewshot,1,0,3,3,2,4,Passed,,,,,technical,detailed
b7b70d14e802a00de765c350fac905603d57482cff725b4ed8ba86668c894f97,gpt-4.1-mini,fewshot,1,0,3,2,3,5,Passed,,,,,technical,detailed
5b759614dfa5c67aa3a547a03b5143ee837dd8cf6839349cf4da48c5770ed7f6,gpt-4.1-mini,fewshot,1,0,3,3,2,5,Passed,,,,,technical,detailed
12919ce1ab7a8337bc31cd994df9e2da9c841ceb8fabb171c86ac43fafd123f9,gpt-4.1-mini,fewshot,1,0,4,3,3,5,Passed,,,,,technical,detailed
49578e41df613a8f9c1a0097111337c83cf7b063aff627695d8b1993913dfd6e,gpt-4.1-mini,fewshot,1,0,4,3,3,4,Passed,,,,,technical,detailed
c658e96e1c8a93bc2e06a08c36e1c40a0d5193da15025deeb68403cedfbb21af,gpt-4.1-mini,fewshot,1,0,2,2,2,4,Passed,,,,,technical,detailed
c11d5d81acc50562d0afd34a04c5915fbcad45444bd5832fac449b7a031d04e3,gpt-4.1-mini,fewshot,1,0,4,3,3,5,Passed,,,,,technical,detailed
2fd5d923895051641160ec80b0e9d060c4236a812639611cb603a950c71517ef,gpt-4.1-mini,fewshot,1,0,4,4,3,5,Passed,,,,,technical,detailed
0911780c0133cc740439c9df73a25654d7781ac3cd6d14cb5bea3c9b454459d9,gpt-4.1-mini,fewshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
7fd035250187f4d1f948f38c672a516555e8e0dc3298421b3d0cf87ae0ffa66c,gpt-4.1-mini,fewshot,1,0,3,2,2,4,Passed,,,,,technical,detailed
5a66d1326d29a947048769a7a0ebd5b43be3d2384d2e1ff177234c8846ab1f3a,gpt-4.1-mini,fewshot,1,0,4,3,3,5,Passed,,,,,technical,detailed
cfa0a3d9f4db62cc918931912a68e7886cc22d1c90da6a3a50f5cc9bf4e0795e,gpt-4.1-mini,fewshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
0c701d781b696e60b541dc6dcfe14c4dda54f340941e02dbd7143eaa4761ded2,gpt-4.1-mini,fewshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
92eb092ae393de07de6ef4a14399c27cd56e56729b73ec75b837e252f799e652,gpt-4.1-mini,fewshot,1,0,3,3,3,3,Passed,,,,,technical,detailed
bc8e56487f7502de20e30a3e2d6eec7db0d7e9f69d65507d488a545b8b78e9b0,gpt-4.1-mini,fewshot,1,0,3,2,1,5,Passed,,,,,technical,detailed
af34821c5faa1d15d9af23fea667f1072a456690d8279c2539425637d2e7c0f5,gpt-4.1-mini,fewshot,1,0,4,4,3,5,Passed,,,,,technical,detailed
817d0cc0f77e94467dbe2591923aa3121282c1e8129e88102cf093c17edf274a,gpt-4.1-mini,fewshot,1,0,2,1,1,5,Passed,,,,,technical,detailed
a90376bd581dfbb2dd7d602b3bb5eafe059a0006f405b4828b9180abeac8b444,gpt-4.1-mini,fewshot,1,0,3,2,3,5,Passed,,,,,technical,detailed
2f160a081015e95324a93c186109ca216c0100f4811fec41b999a75a34f3df19,gpt-4.1-mini,fewshot,1,0,4,3,3,4,Passed,,,,,technical,detailed
b6f0cdec2d7012cad614b20c2f73cacbbd54c65ab647c7c78e1a5645d8f0536e,gpt-4.1-mini,fewshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
e1d557cf94e57ed6d18251f6d3b8b4a09e65bf0cffe0c576d775865ca2d1f48c,gpt-4.1-mini,fewshot,1,0,3,2,2,4,Passed,,,,,technical,detailed
e3c76852a4cb3c0dd61511bffeba0b1a753f96ca2821e39216463279e76d1378,gpt-4.1-mini,fewshot,1,0,4,3,3,5,Passed,,,,,technical,detailed
48ad4945789b518d4d8584a01c5d099a8d5729f6cf47a36a4ae9c6f12dd3d22c,gpt-4.1-mini,fewshot,1,0,3,2,3,5,Passed,,,,,technical,detailed
52159241761263280c67630498bbfac39c7f593994c889449338001dbd176b21,gpt-4.1-mini,fewshot,1,0,2,2,1,4,Passed,,,,,technical,detailed
d7b75d7981aeadaa5039563cd61e4b7839f99c42d33a451d506757469fb356e5,gpt-4.1-mini,fewshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
20aa98187d925c4faa5cae18f50324bddbc9cba80da390d04ffffbf6c7dd1feb,gpt-4.1-mini,fewshot,1,0,4,3,3,5,Passed,,,,,technical,detailed
1ed6e46b1c976fd078af78bda9770f449eb14a7ab06c4171f0dca9e47e172631,gpt-4.1-mini,fewshot,1,0,4,3,3,5,Passed,,,,,technical,detailed
4d89f686656e84769508b3ec1dfb744a1e4155f969d0a0e266246e672cec370c,gpt-4.1-mini,fewshot,1,0,3,2,2,5,Passed,,,,,technical,detailed
393d1e0b07eec876de0f7946df261f85c190e130976972e67a2dc708ffd822dc,gpt-4.1-mini,fewshot,1,0,3,2,2,5,Passed,,,,,technical,detailed
7a7bb4d19ccaf0f26b5e816f22a547ba38ef0b1826dd15a36242a4f8b3f28e8b,gpt-4.1-mini,oneshot,0,0,3,2,3,4,Passed,,,,,technical,detailed
b82f18a0d3d439482c0d767c660c4d93735ca81648ae46addc8f58d36ffbef79,gpt-4.1-mini,oneshot,0,0,3,3,3,4,Passed,,,,,technical,detailed
b7b70d14e802a00de765c350fac905603d57482cff725b4ed8ba86668c894f97,gpt-4.1-mini,oneshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
5b759614dfa5c67aa3a547a03b5143ee837dd8cf6839349cf4da48c5770ed7f6,gpt-4.1-mini,oneshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
12919ce1ab7a8337bc31cd994df9e2da9c841ceb8fabb171c86ac43fafd123f9,gpt-4.1-mini,oneshot,0,0,3,2,2,5,Passed,,,,,technical,detailed
49578e41df613a8f9c1a0097111337c83cf7b063aff627695d8b1993913dfd6e,gpt-4.1-mini,oneshot,0,0,4,3,3,5,Passed,,,,,technical,detailed
c658e96e1c8a93bc2e06a08c36e1c40a0d5193da15025deeb68403cedfbb21af,gpt-4.1-mini,oneshot,0,0,3,2,3,4,Passed,,,,,technical,detailed
c11d5d81acc50562d0afd34a04c5915fbcad45444bd5832fac449b7a031d04e3,gpt-4.1-mini,oneshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
2fd5d923895051641160ec80b0e9d060c4236a812639611cb603a950c71517ef,gpt-4.1-mini,oneshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
0911780c0133cc740439c9df73a25654d7781ac3cd6d14cb5bea3c9b454459d9,gpt-4.1-mini,oneshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
7fd035250187f4d1f948f38c672a516555e8e0dc3298421b3d0cf87ae0ffa66c,gpt-4.1-mini,oneshot,0,0,3,2,2,4,Passed,,,,,technical,detailed
5a66d1326d29a947048769a7a0ebd5b43be3d2384d2e1ff177234c8846ab1f3a,gpt-4.1-mini,oneshot,0,0,4,4,3,5,Passed,,,,,technical,detailed
cfa0a3d9f4db62cc918931912a68e7886cc22d1c90da6a3a50f5cc9bf4e0795e,gpt-4.1-mini,oneshot,0,0,3,3,3,4,Passed,,,,,technical,detailed
0c701d781b696e60b541dc6dcfe14c4dda54f340941e02dbd7143eaa4761ded2,gpt-4.1-mini,oneshot,0,0,4,3,4,3,Passed,,,,,technical,detailed
92eb092ae393de07de6ef4a14399c27cd56e56729b73ec75b837e252f799e652,gpt-4.1-mini,oneshot,0,0,2,2,2,3,Passed,,,,,technical,detailed
bc8e56487f7502de20e30a3e2d6eec7db0d7e9f69d65507d488a545b8b78e9b0,gpt-4.1-mini,oneshot,0,0,3,3,3,4,Passed,,,,,technical,detailed
af34821c5faa1d15d9af23fea667f1072a456690d8279c2539425637d2e7c0f5,gpt-4.1-mini,oneshot,0,0,4,3,3,3,Passed,,,,,technical,detailed
